,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
434,440,6,0,5,1,1,do believe hoes fact loyal i disagree i believe fact loyalest bunch hoes
435,441,3,0,3,0,1,don know ugly bitches don know broke niggas
436,442,3,0,3,0,1,don make make fall live nigga like meee the birds favorite songs weeknd
437,443,3,2,1,0,0,don worry nigga see worry nigga don t see dat da nigga fuckin yo bitch
438,444,3,0,3,0,1,don ever give pussy away you keep tight alright
439,445,3,0,3,0,1,dropped stack cause bitch i on song called dope download mixtape
440,446,3,0,3,0,1,dumb bitches dumb things
441,447,3,1,2,0,1,eat pussy like real nigga hungry
442,448,3,1,2,0,1,eff let go cripple
443,449,3,0,2,1,1,everything look better bitch next
444,450,3,0,3,0,1,facto who cares hoe ass looks like
445,451,3,0,3,0,1,for every bad bitch nigga tired fucking
446,452,3,0,3,0,1,foreign chick lie man bitch beautiful
447,453,3,1,2,0,1,fresh nigga kno i need clean bitch who kno i working cuz i wanna see team rich
448,454,3,0,3,0,1,fuck i make rules suck dragon balls bitch call goku
449,455,3,0,0,3,2,generate ascii boxes nodejs i see ability bring flappy bird node ascii tubes bird
450,456,3,0,3,0,1,get shit bitch fine bear
451,457,3,1,2,0,1,get ass back detroit ya fuckin wigger
452,458,3,0,3,0,1,girls i dated okay i mad yo unless stabbed heart love hoe
453,460,3,0,3,0,1,how do you know my twitter password bitch please
454,461,3,0,3,0,1,have seen shows have seen hoes if i hot would thick
455,462,3,0,3,0,1,he bitch hitting hoe
456,463,3,1,2,0,1,he married white woman lucky sum bitch uncle ruckus
457,464,3,0,2,1,1,he wanna nigga i trinna savings account omg imma funny ass bitch man real shit
458,465,3,0,3,0,1,her great grandmas hoe grandmas hoe moms hoe hoe it long line hoes grandpa carl everyone
459,466,3,3,0,0,0,hey go look video man found kidnapped girls ohio nigger
460,467,3,0,3,0,1,hey pussy still
461,468,6,0,2,4,2,how draft gung ho folks send afghanistan war zones show
462,469,3,0,3,0,1,how hotter a bitch
463,470,3,0,3,0,1,how u talking hoes bout bro n em why talking hoes bout bro n em
464,471,3,0,3,0,1,how crazy bitch hilarious
465,473,3,1,2,0,1,i know shoes dirty fuck whatever bitch you call like negro one first things look shoes dog
466,474,3,0,0,3,2,i thrill billy hillbilly heart hahahahaha jesus murphy
467,475,3,0,3,0,1,i call bitch
468,476,3,0,3,0,1,i handle liquor but bitches handle meeedd chief sosa
469,477,3,0,3,0,1,i chase dudes i chase bitches edgar bautista
470,478,3,0,2,1,1,i love hoes baby it forever
471,479,3,0,3,0,1,i dont even need picture tamar bitch beat every picture
472,480,3,0,3,0,1,i dont hoes
473,481,3,0,1,2,2,i found new way chug open mouth alot
474,482,3,0,3,0,1,i fucking hate bitch much i wanna smack face tongue kiss
475,483,3,0,3,0,1,i got bitch set like jada picket queen latifah riding round nieces bitch titi
476,484,3,0,3,0,1,i got sister told stop calling women bitches
477,485,3,0,3,0,1,i guess night bitches die stewie nigga
478,486,3,0,3,0,1,i bitch bitch bitch eating halibut
479,487,3,0,3,0,1,i lady love she married i still wanna bang she sex what bitch a troubadour probably
480,488,3,0,3,0,1,i heard looking candy man bitch
481,489,3,0,3,0,1,i hope get mad ladies i call bitches bitches bc i know names individually katt williams
482,490,3,0,3,0,1,i got number i bitch boy
483,491,3,0,3,0,1,i know shit eatin grin you either fucked girl dreams sold car we know faggot what sell
484,492,3,0,3,0,1,i older men cause mature that supposed fool us bitch
485,493,6,0,6,0,1,i prolly leave bitch cups hand yo hand hand
486,494,3,0,3,0,1,i said like tastes like wolf pussy how even know tastes like
487,495,3,0,3,0,1,i taught eat pussy cut hair i taught eat pussy hair name movie
488,496,3,0,3,0,1,i used dress like cop oh really yeah right mad pussy really yes i never forget
489,497,3,0,3,0,1,i went jail flock came home wit strike you went jail bitch came home dike
490,498,3,0,3,0,1,i fuck u u stand u dizzy bitch two unique separate phrases i overheard relative saying i younger
491,499,3,0,3,0,1,i woke like thi bitch go back bed
492,500,3,0,3,0,1,i would rather call bitch sir manager
493,501,3,0,3,0,1,i beat pussy hard
494,502,3,0,1,2,2,i slit throat neck
495,503,3,1,2,0,1,i funky ass honkey shout tonight cabaret
496,504,3,1,2,0,1,i comparing kfc pussy
497,505,3,0,3,0,1,i downloading new personality ordering new face you bitch i love goddamn axl rose yelling sex robot
498,506,3,0,3,0,1,i feelin like malcolm middle bitches surround miss em
499,507,3,0,3,0,1,i gonna piss dimple stop wasting prayers trash teams lol
500,508,3,0,3,0,1,i probably main bitch chocolate dipped cinnamon apple
501,509,3,0,3,0,1,i sick shit man sit bitch ass i fed bro geno threw yet another pick smh
502,510,3,1,2,0,1,i sorry i fucked yo bitch but really dig nigga
503,511,3,0,3,0,1,ibs irritable bitch syndrome
504,513,3,0,3,0,1,if love hide yo bitch keep shorty
505,514,3,0,3,0,1,if talk back getting pussy me
506,515,3,1,2,0,1,if bad bitch put hands high every girl room starts waving hands around
507,516,3,1,2,0,1,imma tie bitch basement donkey fuck ass two weeks straight hahahahahahahahaha
508,517,3,0,3,0,1,in my mind gotta dumb hoe anthem
509,518,3,1,0,2,2,is albino mexican no dad asian
510,519,3,0,3,0,1,it takes true directioner accept larry you know bitch fans like make boys cry
511,520,3,1,2,0,1,it allegations u bedroom did u see words naive blind bitch we know ur husband cheated u ramona dumb
512,521,3,0,3,0,1,it never late tag bitch
513,522,3,0,2,1,1,it dykes hunter dyke dyke
514,523,3,1,2,0,1,julia roberts ho
515,524,3,0,0,3,2,just follow yellow brick twitter
516,525,3,0,3,0,1,lmfaoooooooooooooooooo if pussy good mama like guess gotta go mama
517,526,3,0,1,2,2,lol cripple wendy davis scientists create remote controlled chick study shy penguins
518,527,3,0,2,1,1,let nips ahoy spank maybe
519,528,3,2,1,0,0,let kill cracker babies wtf i hear wow
520,529,3,1,2,0,1,like correct i wrong doesn pimpin involve smackin bitches money
521,530,3,0,3,0,1,lmao pound cake look like pussy
522,531,3,0,3,0,1,lmao the rose adidas lighter phone shit retarded
523,532,3,0,1,2,2,mam ren e doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
524,533,3,0,3,0,1,maybe wants friend maybe stupid bitch you never know make cum
525,534,3,0,1,2,2,mine plays dmx kirk franklin smh well neighbors ghetto they get like beat kids
526,535,3,2,1,0,0,my grandma used call porch monkey time come think refer broken bottle nigger knife
527,536,3,1,2,0,1,my momma told tell mind yoooo damn motha fuckin business knowin bitch
528,537,3,0,2,1,1,my nips freeeeezing okay slicing bra
529,538,3,0,3,0,1,my twitter hacked i pussy admit i said i want act like i never said
530,539,3,0,3,0,1,nah girl i gon able make tight since russ loss job back like damn bitch really
531,540,3,2,1,0,0,nah you yo thought photoshopped face faggot smmfh hate yall
532,541,3,0,3,0,1,new flame song yr lol bitch super run like
533,542,3,0,3,0,1,niggas always yelling fuck bitches get money meanwhile broke still want bitches
534,543,3,0,3,0,1,niggas pressed pussy eeeeeen nothin
535,544,3,0,3,0,1,no bitches nan
536,545,3,0,3,0,1,no boats hoes please thanks mom
537,546,3,0,0,3,2,ovo kendrick lamar still trash
538,547,3,0,3,0,1,on top pregnant ass sorry hoe aint never got money even water broke
539,548,3,0,1,2,2,only couple red sox gotten past first base i dying laughing maybe yanks need teach game
540,549,3,3,0,0,0,our people now time aryan race stand say before mongerls turn world ghetto slum
541,550,3,0,3,0,1,pistol whip dickau shoot yo bitch club sometimes freestyles freestyles and i okay
542,551,3,0,3,0,1,please thanks did pierced pussy come across timeline
543,552,3,0,3,0,1,remy machiavelli send shots ya belly bitch
544,553,3,1,2,0,1,roberto one nasty hoe
545,554,3,0,3,0,1,sorry jb fan really justin come back that top comment justin timberlake video million views son fucking bitch
546,555,3,0,2,1,1,searching incredible story white man quest find ingredients necessary make caribbean jerked chicken redneck land
547,556,3,0,3,0,1,selling soul material wishes fast cars bitches
548,557,3,1,2,0,1,shake bear aka two rednecks sex dead bear
549,558,3,0,3,0,1,shall i compare thee summer day no summer day bitch
550,559,3,0,3,0,1,she gotta shape pussy lips tho whole wheat organic pussy
551,560,3,0,3,0,1,she said wigga man rich take du rag
552,561,3,0,3,0,1,she bitch anyway
553,562,3,1,2,0,1,she florida got sniff test swamp pussies
554,563,3,0,2,1,1,slow fuck bitch i know live classy young lady
555,564,3,0,3,0,1,so good football player still acts like nig
556,565,3,1,2,0,1,stop pussy son shove needle heart
557,566,3,0,3,0,1,stop looking us go eat pussy yuppie fucks
558,567,3,0,3,0,1,takin straight dirt finger pussy i know i put dick
559,568,3,0,3,0,1,that bro moves hoe moves
560,569,6,1,3,2,1,that girl plain looking borderline ugly chunky hey least got nice smile great personality
561,570,3,0,0,3,2,the devil grows inside hearts selfish wicked white brown yellow black color restricted
562,571,3,0,0,3,2,the water yellow i healthy student
563,572,3,0,3,0,1,these hoes loyal
564,573,3,0,3,0,1,these hoes keep callin i pickin
565,574,3,2,1,0,0,these sour apple bitter bitches i fuckin wit em
566,575,4,0,4,0,1,they faggots orioles petty fuck got swept outta bitch
567,576,3,1,2,0,1,they ghetto ass bands gets snuck
568,577,3,0,0,3,2,they that division trash saints gon win nfc south watch
569,578,3,0,3,0,1,this fans waited bitch niggas hated old hoes dated look mama
570,579,3,0,3,0,1,this ghetto motherfuckers missy elliott
571,580,3,0,0,3,2,this recipe calls leftover brownie what hell leftover brownie that brownie eaten yet
572,581,3,1,2,0,1,those ratchet broads represent your white ass talk trash cause racist shit black
573,582,3,0,3,0,1,trust noneeee bitch i
574,583,3,0,3,0,1,twitter twitter bitch twitter life
575,584,3,0,0,3,2,two roads diverged yellow wood i chose one j tunheimr robert frost giant
576,585,3,1,2,0,1,u got bitch nigga al haymon antonio tarver
577,586,3,0,2,1,1,uh uh your empty heart empty bottle yellow cab that would like catch cuz yo latest ex made u mad
578,587,3,0,3,0,1,used girlfriend i got hoes i lookin good girl fuckin low
579,588,3,0,3,0,1,virgin pussy regular pussy oomf pussy
580,589,3,0,3,0,1,whaaaaaat lmaooo i luv u fat bitches cuz got big ole titties phat booties
581,590,3,0,3,0,1,walked bitch like nigga we made it
582,591,3,3,0,0,0,we hate niggers hate faggots hate spics kkk rally
583,592,3,2,1,0,0,we queer hut we like butt
584,594,3,0,3,0,1,well bitch biology said
585,595,3,0,3,0,1,what i gotta report spam ladies head game better pussy
586,596,3,0,3,0,1,when im done hoe pass squad g
587,597,3,2,1,0,0,who fuck callin jiggaboo nigga
588,598,3,3,0,0,0,why people think gay marriage okay beyond sorry i want future son seeing fags walking street holding hands
589,599,4,1,3,0,1,why u little bitch chris six bitch allisons mom
590,600,3,0,3,0,1,why would i want play pussy dead
591,601,3,0,3,0,1,why would wanna green ranger he evil duh bitch
592,602,3,0,3,0,1,why would want pussy side burns thats good question hahahahaha
593,603,3,0,3,0,1,will shank bitch ceviche
594,604,3,0,2,1,1,work gets rough days hahaha
595,605,6,0,6,0,1,wow bitch yes already established anything else say
596,606,3,0,3,0,1,y forget brand new baby girl home bitch cookies burning
597,607,3,0,0,3,2,yah said word mtzra ym egyptians people ysrah al inheritance kushite ethiopians
598,608,3,0,0,3,2,yaoooooooo mawnin yardies
599,609,3,0,3,0,1,yo bitch horn tryna shoot porn that t shirt worthy tony
600,610,3,0,3,0,1,yo i sublet pussy
601,611,3,0,3,0,1,yo feet smell like puss whut like flowers bitch omg
602,612,3,0,2,1,1,yo mama bitch what one sentence ended relationship
603,613,3,2,1,0,0,you gunna shit spear chucker
604,614,3,0,3,0,1,you bitch favorite response long texts
605,615,3,1,2,0,1,you yo boys pussy cats
606,616,3,0,3,0,1,you cunt
607,617,3,0,3,0,1,you pull pussy dodge collect panties alright stormy jake
608,618,3,0,2,1,1,you take someone ghetto take ghetto
609,619,3,1,2,0,1,you like us colored folks colored white fucks
610,620,3,0,3,0,1,you got hella hoes
611,621,3,0,1,2,2,you hit lights line toco bell morning diana back house it miracle charlie
612,622,6,1,5,0,1,you look cute today really helll swerve hoe
613,623,3,0,1,2,2,you look like little birds help get dressed morning
614,624,3,2,1,0,0,you ol trout mouth ass bitch deeeeaaaadd
615,625,3,1,2,0,1,you talk like fag shit retarded but cool scro lot tards living total kick ass lives
616,626,3,0,3,0,1,you took land could make retarded diapers sure use image cool
617,627,3,0,3,0,1,you garden rose bitch weed
618,628,3,0,3,0,1,you fucked no shit dumb ass cunt go post pictures flat ass titties ig slut
619,629,3,1,2,0,1,your queer
620,630,3,0,2,1,1,your homeboy looking bad giving cash hoes
621,631,3,0,0,3,2,your teeth like stars aww thanks yeah yellow far away
622,632,3,0,3,0,1,yup fuck em playing like trash clippers wanna play lol
623,633,3,0,3,0,1,time hoes get lol ariana mom says us
624,634,3,0,3,0,1,bitches
625,635,3,2,1,0,0,ayo even kill handicapped crippled bitches look scalp real close see triple sixes
626,636,3,0,3,0,1,bitch freak shit
627,637,3,0,3,0,1,bitch vagina little resilient
628,638,3,0,3,0,1,i love nah bitch love
629,639,6,1,5,0,1,pussy root drama attribute put head mama
630,640,3,0,3,0,1,call keyshawn johnson cause im catchin erry hoe
631,641,3,0,3,0,1,captain save hoe annoying phrase
632,642,6,0,6,0,1,day judgement everybody gonna looking big jumbotron watching fuck majjinn buu bitch
633,643,6,0,6,0,1,let side bitch settle i might headbutt evelyn
634,644,3,0,3,0,1,dont show bitch unless look like dolly parton
635,645,3,2,1,0,0,fuck pussy ass hater go suck dick die quick someone youtube comments i think good friends
636,646,3,0,1,2,2,hick raver venn diagram large intersection
637,647,6,0,6,0,1,hoes suck dick cus look like john stockton hit em wit choppa luke fatherrr
638,648,3,0,3,0,1,wasnt work place id deck aye fucking right i give tyson combo nd end uppercut shut fuck bitch
639,649,3,0,3,0,1,suck dick dip keeper true redneck woman kim dad
640,650,3,0,3,0,1,im gonna rip bitch apart rip apart lol
641,651,3,0,3,0,1,britney bitch bible leviticus
642,652,3,1,2,0,1,niggas bitches bitch ass niggas dike ass hoes black ass bright ass hoes fag tags scally wags
643,653,3,0,3,0,1,pussy tryna go studio call mufuckin crib like god yo word god i buss yo shit god word
644,654,3,0,3,0,1,oh ya hoes think cute skin tight cat suits assuming bodies boomin dispute
645,655,3,0,3,0,1,omg bitch fucking stupid i swear blah blah blah week later omg ilysm bae ur best friend i swear
646,656,3,2,1,0,0,way fuck bitch name the lord mr race
647,657,3,2,1,0,0,poor whitey
648,658,3,0,3,0,1,riding bros still trust hoes
649,659,3,0,3,0,1,weekends going fabulous naa man seeing nae cunt if koed seconds flat hate u
650,660,3,0,3,0,1,whatever good one abraham lincoln quote yall hoes
651,661,3,1,2,0,1,guys say latinas gt mean kim kardashian looking girls bitches shaped like mini fridge smell like tortillas
652,662,3,0,1,2,2,rappers say twat makes feel weird
653,663,3,0,3,0,1,better pipe pussy lmao wth even mean
654,664,3,1,2,0,1,fucking pussy even beat dick angry youtube comment
655,665,3,0,2,1,1,cunt right
656,666,3,0,3,0,1,that son bitch moment rains forget car windows
657,667,3,0,3,0,1,needy hoes ratchet hoes sideline hoes beggin hoes dumb hoes looking love facebook hoes
658,668,6,0,6,0,1,get hit bitch campus wants
659,669,3,0,3,0,1,fa blowin tl up like bitches spare tire leavin dairy queen
660,670,3,0,0,3,2,much fun charlie wilson tribute
661,671,3,0,3,0,1,pussy feels
662,672,3,0,3,0,1,pussy bitch
663,673,3,2,0,1,0,lot rain bad enough wash away teabagger racist white trash state
664,674,3,0,3,0,1,gets million cant even get bitch text back
665,675,3,0,3,0,1,bitches wet lmmfao
666,676,3,0,3,0,1,still calling community organizer well still well so
667,677,3,0,3,0,1,pussy
668,678,3,0,0,3,2,aren embarrassed charlie rangel remains caucus
669,679,6,0,6,0,1,bass bitches bitches dick fishes dock
670,680,3,0,1,2,2,ap calls mass governor race charlie baker watch live coverage wcvb streaming online
671,681,3,0,3,0,1,ya bitch fruit loop
672,682,3,0,2,1,1,becomes real bitch way way taller bar designed holy back pains
673,683,3,0,3,0,1,bitches love sosa
674,684,3,1,0,2,2,made gay couple so yes gop world bird would existed since creators would jail sodomy
675,685,3,0,3,0,1,pure passion doors open but watching game bitch
676,686,3,0,0,3,2,amos can two walk together except agreed
677,687,3,0,0,3,2,amos there hate one upholds justice court detest one tells truth
678,688,6,0,0,6,2,the his head sole his feet
679,689,6,0,0,6,2,matthew look birds air yet heavenly father feeds are much valuable
680,690,3,0,0,3,2,happy belated sixty fifth birthday aunt mary agnes
681,691,3,0,2,1,1,hungrier phat ho diet ig
682,692,3,1,2,0,1,fi shoots bean bag rounds guy hurts like bitch
683,693,3,3,0,0,0,full white trash
684,694,3,2,1,0,0,full white trash moved
685,695,3,0,3,0,1,yeah gt now you know feels knowing phones quit whining like
686,696,3,1,2,0,1,kissing ass fight god otherwise we might all be fucking dead gt
687,697,6,0,2,4,2,why uou ghetto
688,698,3,0,3,0,1,bitches another great win ilove team
689,699,3,1,2,0,1,whip cracker
690,700,3,2,0,1,0,trash non europeans allowed live
691,701,3,1,2,0,1,that possibly tucking penis this bitch got man boobs
692,702,6,1,5,0,1,easier way get pussy w sacrificing man hood best dont include losing ur self respect
693,703,3,1,2,0,1,ain fuckin around gt i got blessed jesus not next fake ass text gt
694,704,3,1,2,0,1,can all card gt i french muslim retard gt i expect demand child bride yard cuz i got man dick gt
695,705,3,0,3,0,1,isn bitch walks back words gt isn witch questions turd gt i glitch who evolves your absurd
696,706,3,0,3,0,1,knows words gt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic gt but hear fire
